STA8 for AP7, -4.79578, -9.68835
STA9 for AP7, -0.580536, -14.2015

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 4.48219, -1.61521
STA1 for AP1, 1.73203, -3.12453
STA2 for AP1, -3.331, 0.607121
STA3 for AP1, 1.13776, -4.729
STA4 for AP1, -1.12003, -0.810704
STA5 for AP1, 3.22897, -1.28945
STA6 for AP1, 4.83298, 1.23843
STA7 for AP1, -1.76062, 3.3138
STA8 for AP1, 1.7078, 0.251498
STA9 for AP1, 0.927308, 3.61049
STA0 for AP2, 4.48219, -1.61521
STA1 for AP2, 1.73203, -3.12453
STA2 for AP2, -3.331, 0.607121
STA3 for AP2, 1.13776, -4.729
STA4 for AP2, -1.12003, -0.810704
STA5 for AP2, 3.22897, -1.28945
STA6 for AP2, 4.83298, 1.23843
STA7 for AP2, -1.76062, 3.3138
STA8 for AP2, 1.7078, 0.251498
STA9 for AP2, 0.927308, 3.61049
STA0 for AP3, 4.48219, -1.61521
STA1 for AP3, 1.73203, -3.12453
STA2 for AP3, -3.331, 0.607121
STA3 for AP3, 1.13776, -4.729
STA4 for AP3, -1.12003, -0.810704
STA5 for AP3, 3.22897, -1.28945
STA6 for AP3, 4.83298, 1.23843
STA7 for AP3, -1.76062, 3.3138
STA8 for AP3, 1.7078, 0.251498
STA9 for AP3, 0.927308, 3.61049
STA0 for AP4, 10.4909, -0.76269
STA1 for AP4, 11.6662, 1.58844
STA2 for AP4, 9.71699, 3.31678
STA3 for AP4, 14.1484, 1.01658
STA4 for AP4, 9.92725, -4.81327
STA5 for AP4, 10.0817, 1.6118
STA6 for AP4, 5.8892, -0.525947
STA7 for AP4, 5.32244, -1.16948
STA8 for AP4, 12.0903, 1.68199
STA9 for AP4, 9.46145, 0.315555
STA0 for AP5, 4.32547, 11.5743
STA1 for AP5, 3.80183, 12.5158
STA2 for AP5, 2.90127, 10.3102
STA3 for AP5, -3.60709, 12.2528
STA4 for AP5, 2.74515, 13.9982
STA5 for AP5, -3.48685, 11.3584
STA6 for AP5, -1.71688, 10.9993
STA7 for AP5, 2.20198, 13.768
STA8 for AP5, 3.20945, 13.0233
STA9 for AP5, 3.79177, 12.7767
STA0 for AP6, -8.5808, -3.00906
STA1 for AP6, -9.13847, -0.120523
STA2 for AP6, -8.46041, 2.87466
STA3 for AP6, -10.0062, -2.54964
STA4 for AP6, -7.9102, -2.02647
STA5 for AP6, -5.41276, 1.3971
STA6 for AP6, -6.15426, -2.98188
STA7 for AP6, -12.0752, -1.74469
STA8 for AP6, -7.867, 2.12219
STA9 for AP6, -5.91013, -0.127228
STA0 for AP7, 4.39873, -10.1771
STA1 for AP7, -2.07609, -12.9596
STA2 for AP7, 0.982481, -10.3921
STA3 for AP7, -1.08984, -11.3381
STA4 for AP7, 1.88028, -7.83339
STA5 for AP7, 1.84814, -14.4109
STA6 for AP7, 4.45015, -9.13597
STA7 for AP7, 3.64521, -12.8346
STA8 for AP7, -2.70344, -10.8558
STA9 for AP7, 0.551696, -8.44247

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 3.21474, -0.546893
STA1 for AP1, -0.739003, -3.70037
STA2 for AP1, -3.05151, 1.49906
STA3 for AP1, 1.66248, 1.41822
STA4 for AP1, 1.60634, -4.06883
STA5 for AP1, 3.25008, 1.18886
STA6 for AP1, 3.48108, -2.7422
STA7 for AP1, -1.71905, -1.83254
STA8 for AP1, -2.83844, 1.66451
STA9 for AP1, 2.31056, 2.9554
STA0 for AP2, 3.21474, -0.546893
STA1 for AP2, -0.739003, -3.70037
STA2 for AP2, -3.05151, 1.49906
STA3 for AP2, 1.66248, 1.41822
STA4 for AP2, 1.60634, -4.06883
STA5 for AP2, 3.25008, 1.18886
STA6 for AP2, 3.48108, -2.7422
STA7 for AP2, -1.71905, -1.83254
STA8 for AP2, -2.83844, 1.66451
STA9 for AP2, 2.31056, 2.9554
STA0 for AP3, 3.21474, -0.546893
STA1 for AP3, -0.739003, -3.70037
STA2 for AP3, -3.05151, 1.49906
STA3 for AP3, 1.66248, 1.41822
STA4 for AP3, 1.60634, -4.06883
STA5 for AP3, 3.25008, 1.18886
STA6 for AP3, 3.48108, -2.7422
STA7 for AP3, -1.71905, -1.83254
STA8 for AP3, -2.83844, 1.66451
STA9 for AP3, 2.31056, 2.9554
STA0 for AP4, 11.389, -1.58665
STA1 for AP4, 8.84548, -0.326325
STA2 for AP4, 9.34357, 3.92666
STA3 for AP4, 12.7908, -0.0133004
STA4 for AP4, 13.3727, -0.894595
STA5 for AP4, 7.95758, 0.44458
STA6 for AP4, 7.8581, -0.278484
STA7 for AP4, 6.6088, -1.28477
STA8 for AP4, 7.01877, -1.01098
STA9 for AP4, 7.05957, -2.32875
STA0 for AP5, -2.96781, 6.66275
STA1 for AP5, 3.04987, 10.5769
STA2 for AP5, 4.6641, 9.60357
STA3 for AP5, -4.46187, 10.5075
STA4 for AP5, -1.49841, 8.62177
STA5 for AP5, -1.17456, 13.6736
STA6 for AP5, 1.47517, 14.1446
STA7 for AP5, 4.5952, 8.90853
STA8 for AP5, -2.18103, 10.2079
STA9 for AP5, -0.161034, 13.0373
STA0 for AP6, -7.84041, 1.20648
STA1 for AP6, -7.11426, -0.37481
STA2 for AP6, -7.83136, 0.235885
STA3 for AP6, -10.1116, 0.0385728
STA4 for AP6, -11.0619, 3.59386
STA5 for AP6, -7.02353, 3.56651
STA6 for AP6, -13.2485, 1.97045
STA7 for AP6, -6.09386, -2.14366
STA8 for AP6, -6.73315, -0.113714
STA9 for AP6, -8.8929, 1.64867
STA0 for AP7, 0.0651057, -10.5635
STA1 for AP7, -1.54894, -10.8543
STA2 for AP7, -4.91201, -10.2152
STA3 for AP7, 1.24616, -11.0986
STA4 for AP7, 0.682362, -13.2212
STA5 for AP7, 1.98233, -10.0073
STA6 for AP7, 2.20519, -13.1816
STA7 for AP7, -1.33509, -5.57902
STA8 for AP7, 0.14871, -10.4933
STA9 for AP7, 3.59635, -7.14841

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, -3.13504, -0.892884
STA1 for AP1, -0.983761, 2.07851
STA2 for AP1, -0.54673, 2.00768
STA3 for AP1, -0.686052, -2.14974
STA4 for AP1, 4.25731, 1.42795
STA5 for AP1, 0.512113, 1.27332
STA6 for AP1, 2.19704, -1.96338
STA7 for AP1, 0.615495, -0.480556
STA8 for AP1, 0.89395, -0.880237
STA9 for AP1, 1.97264, -2.67083
STA0 for AP2, -3.13504, -0.892884
STA1 for AP2, -0.983761, 2.07851
STA2 for AP2, -0.54673, 2.00768
STA3 for AP2, -0.686052, -2.14974
STA4 for AP2, 4.25731, 1.42795
STA5 for AP2, 0.512113, 1.27332
STA6 for AP2, 2.19704, -1.96338
STA7 for AP2, 0.615495, -0.480556
STA8 for AP2, 0.89395, -0.880237
STA9 for AP2, 1.97264, -2.67083
STA0 for AP3, -3.13504, -0.892884
STA1 for AP3, -0.983761, 2.07851
STA2 for AP3, -0.54673, 2.00768
STA3 for AP3, -0.686052, -2.14974
STA4 for AP3, 4.25731, 1.42795
STA5 for AP3, 0.512113, 1.27332
STA6 for AP3, 2.19704, -1.96338
STA7 for AP3, 0.615495, -0.480556
STA8 for AP3, 0.89395, -0.880237
STA9 for AP3, 1.97264, -2.67083
STA0 for AP4, 8.50457, -0.772893
STA1 for AP4, 13.2594, -0.0517682
STA2 for AP4, 13.383, 3.54417
STA3 for AP4, 9.60866, -1.55975
STA4 for AP4, 10.1228, -3.49305
STA5 for AP4, 11.4785, 2.90418
STA6 for AP4, 9.83609, 1.02079
STA7 for AP4, 6.54495, 1.78446
STA8 for AP4, 8.9078, 3.6611
STA9 for AP4, 8.00812, 0.577622
STA0 for AP5, -1.15288, 9.3406
STA1 for AP5, -1.46435, 9.29437
STA2 for AP5, -1.99289, 5.72068
STA3 for AP5, -3.13771, 9.25879
STA4 for AP5, -0.149545, 6.83383
STA5 for AP5, 2.12098, 12.9638
STA6 for AP5, 0.806066, 7.48611
STA7 for AP5, 0.502707, 12.56
STA8 for AP5, 0.185371, 10.6712
STA9 for AP5, 1.00322, 12.8604
STA0 for AP6, -10.8182, 1.21252
STA1 for AP6, -6.19954, -1.11678
STA2 for AP6, -14.0295, 2.74879
STA3 for AP6, -12.3348, 4.11642
STA4 for AP6, -5.34061, -0.187324
STA5 for AP6, -13.2295, -1.21217
STA6 for AP6, -10.3842, -0.30902
STA7 for AP6, -5.92633, -2.21092
STA8 for AP6, -11.7974, 1.83903
STA9 for AP6, -7.16774, -1.30969
STA0 for AP7, 2.18985, -8.32011
STA1 for AP7, -1.47576, -14.5263
STA2 for AP7, -2.54103, -10.4824
STA3 for AP7, -1.54771, -9.63427
STA4 for AP7, -1.50746, -13.192
STA5 for AP7, -2.84411, -12.9348
STA6 for AP7, -4.04612, -9.23381
STA7 for AP7, 2.2694, -12.9364
STA8 for AP7, -4.25859, -9.65998
STA9 for AP7, 1.59303, -7.01219

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 3.2179, -2.8756
STA1 for AP1, -0.727205, -4.74108
STA2 for AP1, 3.09684, 2.29765
STA3 for AP1, 4.28596, 1.46075
STA4 for AP1, -1.31271, -1.5206
STA5 for AP1, 0.0688425, -4.11042
STA6 for AP1, 0.678519, 1.35765
STA7 for AP1, -4.47242, -0.72308
STA8 for AP1, -2.47593, 2.45606
STA9 for AP1, 2.8623, -0.162667
STA0 for AP2, 3.2179, -2.8756
STA1 for AP2, -0.727205, -4.74108
STA2 for AP2, 3.09684, 2.29765
STA3 for AP2, 4.28596, 1.46075
STA4 for AP2, -1.31271, -1.5206
STA5 for AP2, 0.0688425, -4.11042
STA6 for AP2, 0.678519, 1.35765
STA7 for AP2, -4.47242, -0.72308
STA8 for AP2, -2.47593, 2.45606
STA9 for AP2, 2.8623, -0.162667
STA0 for AP3, 3.2179, -2.8756
STA1 for AP3, -0.727205, -4.74108
STA2 for AP3, 3.09684, 2.29765
STA3 for AP3, 4.28596, 1.46075
STA4 for AP3, -1.31271, -1.5206
STA5 for AP3, 0.0688425, -4.11042
STA6 for AP3, 0.678519, 1.35765
STA7 for AP3, -4.47242, -0.72308
STA8 for AP3, -2.47593, 2.45606
STA9 for AP3, 2.8623, -0.162667
STA0 for AP4, 5.31435, 0.158382
STA1 for AP4, 14.6415, -0.360753
STA2 for AP4, 6.86458, 1.38427
STA3 for AP4, 9.27502, 0.403483
STA4 for AP4, 10.2007, 0.98259
STA5 for AP4, 11.0709, -2.85272
STA6 for AP4, 13.8956, -2.58703
STA7 for AP4, 13.7957, 2.76371
STA8 for AP4, 6.63551, -0.237619
STA9 for AP4, 10.5376, 0.880141
STA0 for AP5, 0.483105, 7.86893
STA1 for AP5, -0.639698, 8.33248
STA2 for AP5, -2.25187, 9.29142
STA3 for AP5, -4.04483, 10.5412
STA4 for AP5, 2.7779, 8.84807
STA5 for AP5, -3.15751, 9.10342
STA6 for AP5, -1.75863, 12.6502
STA7 for AP5, 1.59768, 6.31428
STA8 for AP5, -3.9282, 7.39635
STA9 for AP5, -3.97144, 11.659
STA0 for AP6, -6.6822, 1.01485
STA1 for AP6, -12.6589, 3.3173
STA2 for AP6, -7.00853, 2.13733
STA3 for AP6, -13.5591, 1.14509
STA4 for AP6, -12.0881, -4.2808
STA5 for AP6, -8.58136, -4.20761
STA6 for AP6, -8.70464, 4.08134
STA7 for AP6, -6.55647, 2.23076
STA8 for AP6, -10.1568, 1.62197
STA9 for AP6, -11.3561, -3.67227
STA0 for AP7, 2.78289, -8.33908
STA1 for AP7, 2.97497, -9.5855
STA2 for AP7, -0.767202, -5.42371
STA3 for AP7, -0.8532, -10.712
STA4 for AP7, 4.01114, -9.76862
STA5 for AP7, -3.92015, -8.34956
STA6 for AP7, 1.79328, -6.01786
STA7 for AP7, 3.45392, -10.7955
STA8 for AP7, 1.30438, -9.85454
STA9 for AP7, -1.28022, -8.03738

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 0.599709, 2.25204
STA1 for AP1, -0.650846, -1.78422
STA2 for AP1, 2.04072, 3.13667
STA3 for AP1, -4.82235, 0.749224
STA4 for AP1, 3.41986, -2.66806
STA5 for AP1, -4.91337, -0.0259197
STA6 for AP1, 2.46375, -3.05138
STA7 for AP1, -0.703928, -3.83903
STA8 for AP1, 3.72377, -2.31341
STA9 for AP1, 2.62105, 3.21164
STA0 for AP2, 0.599709, 2.25204
STA1 for AP2, -0.650846, -1.78422
STA2 for AP2, 2.04072, 3.13667
STA3 for AP2, -4.82235, 0.749224
STA4 for AP2, 3.41986, -2.66806
STA5 for AP2, -4.91337, -0.0259197
STA6 for AP2, 2.46375, -3.05138
STA7 for AP2, -0.703928, -3.83903
STA8 for AP2, 3.72377, -2.31341
STA9 for AP2, 2.62105, 3.21164
